APN,StreetAddress,PermitNo,PermitType,PermitStatus,DateIssued,DateFinal,DescriptionOfWork,is_sfr,is_geotech,doc_url,Itemnum,StreetNumber,StreetName,DocDate,OnBaseDocType,DocTypeESD,UnitNo,CommercialTenant
4450015049,20470 SEABOARD RD,25-2375,BUILDING,ISSUED,2025-12-11T00:00:00,,TEMPORARY HOUSING - CAMPER/RV   SITE VISIT REQUIRED TO VERIFY SEPTIC  TEMP HOUSING VALID FOR 4 YEARS,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=815559,815559,20470,SEABOARD RD,2025-12-11T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450015050,20468 SEABOARD RD,,BUILDING,PLAN CHECK ONLY,2026-07-28T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=835353,835353,20468,SEABOARD RD,2026-08-07T00:01:01,ESD-Street Files/Building Permits,PERMITS,,
4450015051,20485 ROCA CHICA DR,26-0525,BUILDING,ISSUED,2026-03-09T00:00:00,,"NSFR/ATT. GARAGE, CONCRETE SLAB FOUNDATION - PALISADES FIRE REBUILD  SINGLE STORY: 2,359 SF  ATT. GARAGE: 489 SF  TOTAL: 2,848 SF",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=824350,824350,20485,ROCA CHICA DR,2026-03-09T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450015052,20480 ROYAL STONE DR,26-1225,BUILDING,ISSUED,2026-06-08T00:00:00,,"NEW BASEMENT - 381 SF  BASEMENT FOUNDATION  14 SHORING PILES @ 24"" IN DIAMETER  RW: ~ 94 LF AT 10' MAX HEIGHT",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=834313,834313,20480,ROYAL STONE DR,2026-07-22T00:00:54,ESD-Street Files/Building Permits,PERMITS,,
4450016011,20542 SEABOARD RD,25-1182,BUILDING,FINALLED,2025-05-14T00:00:00,2025-08-13T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.    SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808031,808031,20542,SEABOARD RD,2025-05-14T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450016012,20540 SEABOARD RD,25-0703,BUILDING,FINALLED,2025-04-21T00:00:00,2025-07-14T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=799277,799277,20540,SEABOARD RD,2025-04-21T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450016013,20538 SEABOARD RD,25-0466,BUILDING,FINALLED,2025-03-26T00:00:00,2025-09-18T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-CONSTRUCTION SITE",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=806838,806838,20538,SEABOARD RD,2025-03-26T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450016014,20536 SEABOARD RD,26-0577,BUILDING,ISSUED,2026-03-16T00:00:00,,"NSFR/ATT. GARAGE - PALISADES FIRE REBUILD  SINGLE STORY: 1,985 SF  ATT. GARAGE: 480 SF  TOTAL: 2,465 SF",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=824461,824461,20536,SEABOARD RD,2026-03-16T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450016017,20522 ROCA CHICA DR,25-0332,BUILDING,ISSUED,2025-03-06T00:00:00,,"DEBRIS REMOVAL OF ESFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE. PRE-SITE CITY INSPECTOR MEETING RE",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=785171,785171,20522,ROCA CHICA DR,2025-03-06T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450016023,20534 ROCA CHICA DR,,BUILDING,PLAN CHECK ONLY,2026-06-02T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=831297,831297,20534,ROCA CHICA DR,2026-06-08T20:00:55,ESD-Street Files/Building Permits,PERMITS,,
4450017011,20790 ROCKPOINT WAY,25-1028,BUILDING,FINALLED,2025-06-03T00:00:00,2025-08-06T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808027,808027,20790,ROCKPOINT WAY,2025-06-03T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450017016,20672 ROCKPOINT WAY,25-0445,BUILDING,FINALLED,2025-03-24T00:00:00,2025-04-02T00:00:00,"RESIDENTIAL REROOF, OVERLAY ASPHALT SHINGLES ON TOP OF ONE LAYER OF EXISTING ASPHALT SHINGLES (27 SQUARES) MUST MEET CLASS A AND CRRC REQUIREMENTS. NO STRUCTURAL CHANGES AUTHORIZED.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=789032,789032,20672,ROCKPOINT WAY,2025-03-24T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450018015,20548 PINNACLE WAY,26-0450,BUILDING,OPENED,2026-02-27T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=823179,823179,20548,PINNACLE WAY,2026-02-28T00:01:29,ESD-Street Files/Building Permits,PERMITS,,
4450018018,20595 SEABOARD RD,25-1950,BUILDING,ISSUED,2025-10-23T00:00:00,,"ESFR: RESTORE DRIVEWAY APRON: TEMPORARY WOOD SHORING TO BE REMOVED ALONG WITH LOOSE SOIL AND ROCK MATERIAL, REPLACE PAVING AS NEEDED WITH MINOR GRADING.PRE-SITE BUILDING SAFETY INSPECTOR MEETING REQUIRED PRIOR TO THE START OF ANY WORK.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=812986,812986,20595,SEABOARD RD,2025-10-23T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450018020,20566 PINNACLE WAY,25-5059,SEPTIC,ISSUED,2025-07-17T00:00:00,,"ABANDONMENT OF EXISTING OWTS AND INSTALL A NEW 2,500GAL AOWTS W/A TRAFFIC RATED SLAB.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=799837,799837,20566,PINNACLE WAY,2025-07-17T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450018022,20616 SEABOARD RD,25-1527,BUILDING,ISSUED,2025-08-25T00:00:00,,ESFR REMODEL - WALLS TO REMAIN AS EXISTING UNDER APR 19-020  DESTROYED IN PALASADES FIRE. PRE-SITE BUILDING INSPECTOR MEETING REQUIRED BEFORE STARTING ANY WORK.,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=804293,804293,20616,SEABOARD RD,2025-08-25T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450018025,20433 SEABOARD RD,25-0347,BUILDING,ISSUED,2025-03-10T00:00:00,,"ESFR REPAIRS FROM PALASADES FIRE - REPLACE STUCCO ON 2 EXTERIOR WALLS, ROOF REPAIR AS NEEDED, REPLACE (3) WINDOWS LIKE FOR LIKE (MUST MEET TITLE 24 AND HIGH FIRE COMPLIANCE)",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=785609,785609,20433,SEABOARD RD,2025-03-10T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450019022,20525 LITTLE ROCK WAY,25-2423,BUILDING,FINALLED,2025-12-15T00:00:00,2026-02-17T00:00:00,REPLACE EXISTING ROOFING WITH METAL ROOFING.(21 SQUARES)OWENS CORNING TITANIUM FR HIGH TEMP SELF ADHERED UNDERLAYMENT. MUST MEET CLASS A AND CRRC REQUIREMENTS. ROOF MAY NOT BE REFLECTIVE. NO STRUCTURAL CHANGES AUTHORIZED.,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=822268,822268,20525,LITTLE ROCK WAY,2025-12-15T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450019023,20533 LITTLE ROCK WAY,,BUILDING,PLAN CHECK ONLY,2026-04-07T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=826961,826961,20533,LITTLE ROCK WAY,2026-04-16T00:00:47,ESD-Street Files/Building Permits,PERMITS,,
4450019025,20549 LITTLE ROCK WAY,25-0973,BUILDING,FINALLED,2025-05-27T00:00:00,2025-08-19T00:00:00,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE. SCHEDULE A PRE-SITE MEETING WITH A CITY IN",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808040,808040,20549,LITTLE ROCK WAY,2025-05-27T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450019030,20565 LITTLE ROCK WAY,26-0627,BUILDING,ISSUED,2026-04-06T00:00:00,,"CHANGES IN FOUNDATION, ADDITION OF [N] PAD FOOTINGS AND GRADEBEAM +/- 250 LF  REF: 26-0120",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=826130,826130,20565,LITTLE ROCK WAY,2026-04-06T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450019031,20573 LITTLE ROCK WAY,,BUILDING,PLAN CHECK ONLY,2026-07-22T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=834810,834810,20573,LITTLE ROCK WAY,2026-07-29T00:00:57,ESD-Street Files/Building Permits,PERMITS,,
4450019032,20512 LITTLE ROCK WAY,25-0702,BUILDING,ISSUED,2025-05-01T00:00:00,,"REMOVE/REPLACE WINDOWS IN EXISTING LOCATIONS, NO CHANGE IN SIZE. NO STRUCTURAL CHANGES AUTHORIZED. MINOR DAMAGES DUE TO PALISADES FIRE.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=791963,791963,20512,LITTLE ROCK WAY,2025-05-01T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450020027,20749 COOL OAK WAY,25-1187,BUILDING,ISSUED,2025-06-20T00:00:00,,"ESFR INT. REMODEL/ EXT. ALTERATION: KITCHEN/BATHROOM, (N) MASTER BATHROOM SLIDING GLASS DOOR 12' WIDE. RESTORE EXISTING GARAGE TO 2 CAR GARAGE. CONVERT BEDROOM TO DEN.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=797454,797454,20749,COOL OAK WAY,2025-06-27T00:00:19,ESD-Street Files/Building Permits,PERMITS,,
4450020028,20737 COOL OAK WAY,26-0012,BUILDING,ISSUED,2026-01-05T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=816612,816612,20737,COOL OAK WAY,2026-01-05T20:01:35,ESD-Street Files/Building Permits,PERMITS,,
4450020029,20754 COOL OAK WAY,26-1591,BUILDING,ISSUED,2026-07-10T00:00:00,,DETACHED GARAGE - PALISADES FIRE REBUILD  TOTAL: 603 SF,True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=833937,833937,20754,COOL OAK WAY,2026-07-15T11:16:53,ESD-Street Files/Building Permits,PERMITS,,
4450021050,20677 ROCKPOINT WAY,25-0894,BUILDING,ISSUED,2025-05-14T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=793013,793013,20677,ROCKPOINT WAY,2025-05-14T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450022051,20765 ROCKPOINT WAY,26-0365,BUILDING,ISSUED,2026-02-19T00:00:00,,ADDITION TO NSFR FOUNDATION SYSTEM  6 PIERS @ 24” IN DIAMETER  +/- 100 LF OF GRADEBEAM,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=822861,822861,20765,ROCKPOINT WAY,2026-02-19T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450022054,21000 SEABOARD RD,25-0045,EXCAVATION,EXPIRED,2025-01-17T00:00:00,,EXCAVATION - BORINGS (4),False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=816848,816848,21000,SEABOARD RD,2025-01-17T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450025035,3915 SIERKS WAY,25-0074,ELECTRICAL,OPENED,2025-01-30T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=781309,781309,3915,SIERKS WAY,2025-01-31T00:00:52,ESD-Street Files/Building Permits,PERMITS,,
4450025042,3938 LAS FLORES CANYON RD,25-2409,BUILDING,OPENED,2025-12-12T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=815309,815309,3938,LAS FLORES CANYON RD,2025-12-13T00:00:32,ESD-Street Files/Building Permits,PERMITS,,
4450026068,21132 LAS FLORES MESA DR,25-2161,BUILDING,ISSUED,2025-11-15T00:00:00,,"ESFR W/ ATT'D GARAGE DAMAGED BY PALISDES FIRE- REPLACE DAMAGED WINDOWS/EXTERIOR DOORS, KITCHEN/BATH FIXTURES. RE-ROOF 17 SQUARES WITH ASPHALT SHINGLES ICC ESR-1300, REPLACE PLYWOOD, REPLACE SKYLIGHTS. NEW HEADER AT ENTRY.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=814774,814774,21132,LAS FLORES MESA DR,2025-11-15T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450026070,21108 LAS FLORES MESA DR,25-0319,BUILDING,ISSUED,2025-03-05T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=784811,784811,21108,LAS FLORES MESA DR,2025-03-06T00:01:20,ESD-Street Files/Building Permits,PERMITS,,
4450026072,21070 LAS FLORES MESA DR,26-1189,BUILDING,ISSUED,2026-06-01T00:00:00,,"ESFR RE-ROOF - TEAR-OFF TO PLYWOOD, REPLACE AS NEEDED. INSTALL 55 SQUARES BITUMEN ROOFING MEMBRANE ICC ESR 2018. MUST MEET CLASS ""A"" AND CRRC REQUIREMENTS. NO STRUCTURAL CHANGES AUTHORIZED.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=830856,830856,21070,LAS FLORES MESA DR,2026-06-01T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450026073,21066 LAS FLORES MESA DR,26-0916,BUILDING,ISSUED,2026-04-23T00:00:00,,"DECK REPAIR - REPLACE DECKING FROM SPA RELOCATION.  REF: IPC 26-0138 , 26-0917",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=828079,828079,21066,LAS FLORES MESA DR,2026-04-30T00:01:25,ESD-Street Files/Building Permits,PERMITS,,
4450026077,3900 LAS FLORES CANYON RD,25-0637,BUILDING,FINALLED,2025-04-15T00:00:00,2025-08-28T00:00:00,"DEBRIS REMOVAL OF DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH A C",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=806884,806884,3900,LAS FLORES CANYON RD,2025-04-15T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450026078,3872 LAS FLORES CANYON RD,26-0460,BUILDING,OPENED,2026-03-03T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=823433,823433,3872,LAS FLORES CANYON RD,2026-03-04T00:01:21,ESD-Street Files/Building Permits,PERMITS,,
4450026079,3864 LAS FLORES CANYON RD,26-1403,BUILDING,ISSUED,2026-06-12T00:00:00,,"NSFR, CONCRETE SLAB FOUNDATION - PALISADES FIRE REBUILD  SINGLE STORY: 1,566 SF  [N] ROOFTOP DECK",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=834391,834391,3864,LAS FLORES CANYON RD,2026-07-23T00:01:15,ESD-Street Files/Building Permits,PERMITS,,
4450026082,3806 LAS FLORES CANYON RD,26-0550,BUILDING,FINALLED,2026-03-12T00:00:00,2026-06-01T00:00:00,"ESFR - RE-ROOF 18 SQUARES/ TEAR OFF TO PLYWOOD. REPLACE AS NEEDED. INSTALL 18 SQUARES OF SHARKSKIN ULTRA SA 4.5 UNDERLAYMENT (ICC ESR –1708), BERRIDGE CEE-LOCK ROOFING (ICC ESR-3486)  MUST MEET ICC ESR-3486 AND MANUFACTURER SPECS BERRIDGE CEE-LOCK. M",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=830765,830765,3806,LAS FLORES CANYON RD,2026-03-12T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450026093,3740 LAS FLORES CANYON RD,25-0606,BUILDING,FINALLED,2025-04-11T00:00:00,2025-07-15T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE- SITE MEETING WITH",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=799546,799546,3740,LAS FLORES CANYON RD,2025-04-11T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450027012,21119 LAS FLORES MESA DR,26-0797,BUILDING,ISSUED,2026-04-10T00:00:00,,"NSFR/ATT.GARAGE W/BASEMENT - PALISADES FIRE REBUILD  1ST FLOOR: 3,493 SF  2ND FLOOR: 1,344 SF  ATT. GARAGE: 459 SF  TOTAL: 5,296 SF  ATT. BALCONIES/DECKS",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=826684,826684,21119,LAS FLORES MESA DR,2026-04-10T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450029025,20607 EAGLEPASS DR,26-1884,BUILDING,ISSUED,2026-07-23T00:00:00,,"INTERIOR/EXTERIOR REMODEL OF AN ESFR INCLUDING KITCHEN, BATH. REPLACEMENT OF DOORS/WINDOWS, REPLACE GAS FIREPLACE IN BEDROOM, REMOVE AND REBUILD EXTERIOR CONCRETE STOOP AND STAIRS LANDING AND STEPS WITHIN EXISTING FOOTPRINT. RELOCATE AND REPLACE EXIS",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=834937,834937,20607,EAGLEPASS DR,2026-07-31T00:01:07,ESD-Street Files/Building Permits,PERMITS,,
4450029033,20734 LAS FLORES MESA DR,25-1259,BUILDING,ISSUED,2025-07-07T00:00:00,,"DEBRIS REMOVAL DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   SCHEDULE A PRE-SITE MEETING WITH A CITY",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=798656,798656,20734,LAS FLORES MESA DR,2025-07-07T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450029040,20731 EAGLEPASS DR,25-1935,BUILDING,ISSUED,2025-10-23T00:00:00,,"NSFR/ATT GARAGE – SINGLE STOY 2,973 SF  PALISADES FIRE REBUILD  PRE-SITE INSPECTION REQUIRED PRIOR TO START OF WORK. CITY OF MALIBU ASSUMPTION OF RISK & RELEASE TO BE COMPLETED AND RECORDED WITH MALIBU CITY CLERK PRIOR TO CERTIFICATE OF OCCUPANCY.",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=811173,811173,20731,EAGLEPASS DR,2025-10-23T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450030024,3656 LAS FLORES CANYON RD,25-2188,ELECTRICAL,FINALLED,2025-11-19T00:00:00,2026-02-24T00:00:00,"SYMBIUM ESFR ROOF MOUNTED SOLAR 7.48KW PV SYSTEM (17) JA SOLAR JAM54D41 MB (440W) PV MODULES, (1) TESLA POWERWALL 3.",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=822903,822903,3656,LAS FLORES CANYON RD,2025-11-19T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450031032,3600 LAS FLORES CANYON RD,26-1411,BUILDING,ISSUED,2026-06-29T00:00:00,,"REUSE OF EXISTING FOUNDATION, CONCRETE SLAB W/ADDITION OF [N] FOOTINGS AND GRADEBEAM",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=832899,832899,3600,LAS FLORES CANYON RD,2026-07-01T00:01:49,ESD-Street Files/Building Permits,PERMITS,3600,
4450031033,3590 LAS FLORES CANYON RD,,BUILDING,PLAN CHECK ONLY,2026-04-03T00:00:00,,,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=828338,828338,3590,LAS FLORES CANYON RD,2026-05-02T00:01:24,ESD-Street Files/Building Permits,PERMITS,,
4450031034,3570 LAS FLORES CANYON RD,25-1873,BUILDING,ISSUED,2025-10-21T00:00:00,,"NSFR W/ATT. GARAGE/CARPORT, ATT. CONCRETE DECK, (N) BALCONIES (2) AND SKYLIGHTS - PALISADES FIRE REBUILD  MAIN FLOOR: 633 SF  SECOND FLOOR: 1083 SF  ATT. GARAGE: 452 SF  TOTAL: 2,168 SF  BALCONIES: 92 SF, 42 SF",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=810864,810864,3570,LAS FLORES CANYON RD,2025-10-21T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4450031035,3504 LAS FLORES CANYON RD,26-1084,PLUMBING,FINALLED,2026-05-19T00:00:00,2026-05-26T00:00:00,(E) PRIVATE SCHOOL - INSTALLATION OF (01) 1.5” LITTLE FIREFIGHTER SGSOV FOR POINT OF SALE,False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=830311,830311,3504,LAS FLORES CANYON RD,2026-05-19T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451001012,21336 PACIFIC COAST HWY,26-0783,BUILDING,ISSUED,2026-04-09T00:00:00,,"NSFR/ATT. GARAGE – PALISADES FIRE REBUILD  1ST FL: 1,253 SF  2ND FL: 1,621 SF  ATT. GARAGE: 498 SF  TOTAL: 3,372 SF  ATT. DECK",True,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=826668,826668,21336,PACIFIC COAST HWY,2026-04-09T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451001013,21332 PACIFIC COAST HWY,25-0424,BUILDING,FINALLED,2025-03-20T00:00:00,2025-08-13T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   FOR SAFETY PURPOSES, SCHEDULE A P",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=808011,808011,21332,PACIFIC COAST HWY,2025-03-20T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
4451001014,21330 PACIFIC COAST HWY,25-0380,BUILDING,FINALLED,2025-03-12T00:00:00,2025-09-17T00:00:00,"DEBRIS REMOVAL OF SFR DUE TO PALISADES FIRE. PRIOR TO COMMENCEMENT OF DEBRIS REMOVAL, ALL ONSITE WASTEWATER TREATMENT SYSTEM COMPONENTS MUST BE LOCATED, PROTECTED IN PLACE, AND CAPPED AS NECESSARY WHERE APPLICABLE.   FOR SAFETY PURPOSES, SCHEDULE A P",False,False,https://publicaccess.ci.malibu.ca.us/onbase-portal/BuildingPermits/index.html?OBKey__19_1=806836,806836,21330,PACIFIC COAST HWY,2025-03-12T00:00:00,ESD-Street Files/Building Permits,PERMITS,,
